http://dbpedia.org/resource/Rome_Urbe_Airport,Rome Urbe Airport,none,http://dbpedia.org/resource/Rome,12.4989,41.9519
http://dbpedia.org/resource/Rundu_Airport,Rundu Airport,NDU,http://dbpedia.org/resource/Rundu,19.7194,-17.9564
http://dbpedia.org/resource/Salt_Lake_City_International_Airport,Salt Lake City International Airport,SLC,http://dbpedia.org/resource/Salt_Lake_City,-111.978,40.7883
http://dbpedia.org/resource/Sania_Ramel_Airport,Sania Ramel Airport,TTU,http://dbpedia.org/resource/T%C3%A9touan,-5.32,35.5944
http://dbpedia.org/resource/Sentani_Airport,Sentani Airport,DJJ,http://dbpedia.org/resource/Papua_(province),140.516,-2.57694
http://dbpedia.org/resource/Sentani_Airport,Sentani Airport,DJJ,http://dbpedia.org/resource/Jayapura,140.516,-2.57694
http://dbpedia.org/resource/Siem_Reap_International_Airport,Siem Reap-Angkor International Airport,REP,http://dbpedia.org/resource/Siem_Reap,103.813,13.4106
http://dbpedia.org/resource/Subic_Bay_International_Airport,Subic Bay International Airport,SFS,http://dbpedia.org/resource/Olongapo,120.271,14.7944
http://dbpedia.org/resource/Sultan_Hasanuddin_International_Airport,Sultan Hasanuddin International Airport,UPG,http://dbpedia.org/resource/Makassar,119.554,-5.06167
http://dbpedia.org/resource/Tancredo_Neves_International_Airport,Tancredo Neves/Confins International Airport,CNF,http://dbpedia.org/resource/Belo_Horizonte,-43.9714,-19.6239
http://dbpedia.org/resource/Trivandrum_International_Airport,Trivandrum International Airport,TRV,http://dbpedia.org/resource/Tamil_Nadu,76.92,8.48222
http://dbpedia.org/resource/Trivandrum_International_Airport,Trivandrum International Airport,TRV,http://dbpedia.org/resource/Pathanamthitta_district,76.92,8.48222
http://dbpedia.org/resource/Trivandrum_International_Airport,Trivandrum International Airport,TRV,http://dbpedia.org/resource/Kanyakumari_district,76.92,8.48222
http://dbpedia.org/resource/Trivandrum_International_Airport,Trivandrum International Airport,TRV,http://dbpedia.org/resource/Kollam_district,76.92,8.48222
http://dbpedia.org/resource/Trivandrum_International_Airport,Trivandrum International Airport,TRV,http://dbpedia.org/resource/Alappuzha_district,76.92,8.48222
http://dbpedia.org/resource/Tweed_New_Haven_Regional_Airport,Tweed New Haven Regional Airport,HVN,http://dbpedia.org/resource/New_York_metropolitan_area,-72.8867,41.2639
http://dbpedia.org/resource/Udaipur_Airport,Udaipur Airport,UDR,http://dbpedia.org/resource/Udaipur,73.8961,24.6178
http://dbpedia.org/resource/Warsaw-Modlin_Mazovia_Airport,Warsaw-Modlin Mazovia Airport,WMI,http://dbpedia.org/resource/Warsaw,20.6517,52.4511
http://dbpedia.org/resource/Wiley_Post_Airport,Wiley Post Airport,PWA,http://dbpedia.org/resource/Oklahoma_City,-97.6469,35.5342
http://dbpedia.org/resource/Xiamen_Gaoqi_International_Airport,Xiamen Gaoqi International Airport,XMN,http://dbpedia.org/resource/Xiamen,118.128,24.5442
http://dbpedia.org/resource/Zhengzhou_Xinzheng_International_Airport,International Airport,CGO,http://dbpedia.org/resource/Zhengzhou,113.841,34.5197
http://dbpedia.org/resource/Zhengzhou_Xinzheng_International_Airport,Zhengzhou Xinzheng,CGO,http://dbpedia.org/resource/Zhengzhou,113.841,34.5197
http://dbpedia.org/resource/Xi'an_Xiguan_Airport,Xi'an Xiguan Airport,SIA,http://dbpedia.org/resource/Xi'an,109.12,34.3767
http://dbpedia.org/resource/Jaipur_Airport,Jaipur International Airport,JAI,http://dbpedia.org/resource/Jaipur,75.8122,26.8242
http://dbpedia.org/resource/Chennai_International_Airport,Chennai International Airport,MAA,http://dbpedia.org/resource/Kanchipuram_district,80.1636,12.9822
http://dbpedia.org/resource/Chennai_International_Airport,Chennai International Airport,MAA,http://dbpedia.org/resource/Tiruvallur_district,80.1636,12.9822
http://dbpedia.org/resource/Chennai_International_Airport,Chennai International Airport,MAA,http://dbpedia.org/resource/Vellore_district,80.1636,12.9822
http://dbpedia.org/resource/Chongqing_Jiangbei_International_Airport,International Airport,CKG,http://dbpedia.org/resource/Chongqing,106.642,29.7192
http://dbpedia.org/resource/Chongqing_Jiangbei_International_Airport,Chongqing Jiangbei,CKG,http://dbpedia.org/resource/Chongqing,106.642,29.7192
http://dbpedia.org/resource/Cluj-Napoca_International_Airport,Cluj-Napoca International Airport,CLJ,http://dbpedia.org/resource/Cluj-Napoca,23.6861,46.785
http://dbpedia.org/resource/Guangzhou_Baiyun_International_Airport,International Airport,CAN,http://dbpedia.org/resource/Guangzhou,113.299,23.3925
http://dbpedia.org/resource/Guangzhou_Baiyun_International_Airport,Guangzhou Baiyun,CAN,http://dbpedia.org/resource/Guangzhou,113.299,23.3925
http://dbpedia.org/resource/Harare_International_Airport,Harare International Airport,HRE,http://dbpedia.org/resource/Harare,31.0928,-17.9318
http://dbpedia.org/resource/Kelowna_International_Airport,Kelowna International Airport,YLW,http://dbpedia.org/resource/Kelowna,-119.378,49.9572
http://dbpedia.org/resource/Kigali_International_Airport,Kigali International Airport,KGL,http://dbpedia.org/resource/Kigali,30.1331,-1.96639
http://dbpedia.org/resource/King_Abdulaziz_International_Airport,King Abdulaziz International Airport,JED,http://dbpedia.org/resource/Jeddah,39.1567,21.6794
http://dbpedia.org/resource/London_International_Airport,London international Airport,YXU,http://dbpedia.org/resource/London,_Ontario,-81.1511,43.0331
http://dbpedia.org/resource/Long_Thanh_International_Airport,Long Thanh International Airport,N/A,http://dbpedia.org/resource/Ho_Chi_Minh_City,106.818,10.9754
http://dbpedia.org/resource/Mashhad_International_Airport,Mashhad International Airport,MHD,http://dbpedia.org/resource/Mashhad,59.6408,36.235
http://dbpedia.org/resource/Murtala_Muhammed_International_Airport,Murtala Muhammed International Airport,LOS,http://dbpedia.org/resource/Lagos,3.32111,6.57722
http://dbpedia.org/resource/Nador_International_Airport,Nador International Airport,NDR,http://dbpedia.org/resource/Nador,-3.02833,34.9889
